date,station_id,station_name,station_env,station_influence,no2_ug_m3,lat,lon,zone
2016-10-24,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2016-10-25,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2016-10-26,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2016-10-27,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2016-10-28,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2016-10-29,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2016-10-30,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2016-10-31,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2016-11-01,FR15018,Voiron Urbain,Urbaine,Fond,27.0,45.360176,5.589419,GRENOBLE
2016-11-02,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2016-11-03,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2016-11-04,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2016-11-05,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-06,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-07,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-08,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-09,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-10,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-11,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-12,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-13,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-14,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-15,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-16,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-17,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2016-11-18,FR15018,Voiron Urbain,Urbaine,Fond,40.0,45.360176,5.589419,GRENOBLE
2016-11-19,FR15018,Voiron Urbain,Urbaine,Fond,28.0,45.360176,5.589419,GRENOBLE
2016-11-20,FR15018,Voiron Urbain,Urbaine,Fond,8.6,45.360176,5.589419,GRENOBLE
2016-11-21,FR15018,Voiron Urbain,Urbaine,Fond,5.1,45.360176,5.589419,GRENOBLE
2016-11-22,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2016-11-23,FR15018,Voiron Urbain,Urbaine,Fond,33.0,45.360176,5.589419,GRENOBLE
2016-11-24,FR15018,Voiron Urbain,Urbaine,Fond,36.0,45.360176,5.589419,GRENOBLE
2016-11-25,FR15018,Voiron Urbain,Urbaine,Fond,29.0,45.360176,5.589419,GRENOBLE
2016-11-26,FR15018,Voiron Urbain,Urbaine,Fond,26.0,45.360176,5.589419,GRENOBLE
2016-11-27,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2016-11-28,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2016-11-29,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2016-11-30,FR15018,Voiron Urbain,Urbaine,Fond,33.0,45.360176,5.589419,GRENOBLE
2016-12-01,FR15018,Voiron Urbain,Urbaine,Fond,33.0,45.360176,5.589419,GRENOBLE
2016-12-02,FR15018,Voiron Urbain,Urbaine,Fond,29.0,45.360176,5.589419,GRENOBLE
2016-12-03,FR15018,Voiron Urbain,Urbaine,Fond,35.0,45.360176,5.589419,GRENOBLE
2016-12-04,FR15018,Voiron Urbain,Urbaine,Fond,29.0,45.360176,5.589419,GRENOBLE
2016-12-05,FR15018,Voiron Urbain,Urbaine,Fond,45.0,45.360176,5.589419,GRENOBLE
2016-12-06,FR15018,Voiron Urbain,Urbaine,Fond,50.0,45.360176,5.589419,GRENOBLE
2016-12-07,FR15018,Voiron Urbain,Urbaine,Fond,48.0,45.360176,5.589419,GRENOBLE
2016-12-08,FR15018,Voiron Urbain,Urbaine,Fond,56.0,45.360176,5.589419,GRENOBLE
2016-12-09,FR15018,Voiron Urbain,Urbaine,Fond,61.0,45.360176,5.589419,GRENOBLE
2016-12-10,FR15018,Voiron Urbain,Urbaine,Fond,54.0,45.360176,5.589419,GRENOBLE
2016-12-11,FR15018,Voiron Urbain,Urbaine,Fond,30.0,45.360176,5.589419,GRENOBLE
2016-12-12,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2016-12-13,FR15018,Voiron Urbain,Urbaine,Fond,41.0,45.360176,5.589419,GRENOBLE
2016-12-14,FR15018,Voiron Urbain,Urbaine,Fond,57.0,45.360176,5.589419,GRENOBLE
2016-12-15,FR15018,Voiron Urbain,Urbaine,Fond,52.0,45.360176,5.589419,GRENOBLE
2016-12-16,FR15018,Voiron Urbain,Urbaine,Fond,47.0,45.360176,5.589419,GRENOBLE
2016-12-17,FR15018,Voiron Urbain,Urbaine,Fond,42.0,45.360176,5.589419,GRENOBLE
2016-12-18,FR15018,Voiron Urbain,Urbaine,Fond,37.0,45.360176,5.589419,GRENOBLE
2016-12-19,FR15018,Voiron Urbain,Urbaine,Fond,41.0,45.360176,5.589419,GRENOBLE
2016-12-20,FR15018,Voiron Urbain,Urbaine,Fond,36.0,45.360176,5.589419,GRENOBLE
2016-12-21,FR15018,Voiron Urbain,Urbaine,Fond,30.0,45.360176,5.589419,GRENOBLE
2016-12-22,FR15018,Voiron Urbain,Urbaine,Fond,38.0,45.360176,5.589419,GRENOBLE
2016-12-23,FR15018,Voiron Urbain,Urbaine,Fond,43.0,45.360176,5.589419,GRENOBLE
2016-12-24,FR15018,Voiron Urbain,Urbaine,Fond,38.0,45.360176,5.589419,GRENOBLE
2016-12-25,FR15018,Voiron Urbain,Urbaine,Fond,28.0,45.360176,5.589419,GRENOBLE
2016-12-26,FR15018,Voiron Urbain,Urbaine,Fond,31.0,45.360176,5.589419,GRENOBLE
2016-12-27,FR15018,Voiron Urbain,Urbaine,Fond,25.0,45.360176,5.589419,GRENOBLE
2016-12-28,FR15018,Voiron Urbain,Urbaine,Fond,29.0,45.360176,5.589419,GRENOBLE
2016-12-29,FR15018,Voiron Urbain,Urbaine,Fond,38.0,45.360176,5.589419,GRENOBLE
2016-12-30,FR15018,Voiron Urbain,Urbaine,Fond,44.0,45.360176,5.589419,GRENOBLE
2016-12-31,FR15018,Voiron Urbain,Urbaine,Fond,38.0,45.360176,5.589419,GRENOBLE
2017-01-01,FR15018,Voiron Urbain,Urbaine,Fond,38.0,45.360176,5.589419,GRENOBLE
2017-01-02,FR15018,Voiron Urbain,Urbaine,Fond,33.0,45.360176,5.589419,GRENOBLE
2017-01-03,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2017-01-04,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2017-01-05,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2017-01-06,FR15018,Voiron Urbain,Urbaine,Fond,18.0,45.360176,5.589419,GRENOBLE
2017-01-07,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2017-01-08,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2017-01-09,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2017-01-10,FR15018,Voiron Urbain,Urbaine,Fond,36.0,45.360176,5.589419,GRENOBLE
2017-01-11,FR15018,Voiron Urbain,Urbaine,Fond,38.0,45.360176,5.589419,GRENOBLE
2017-01-12,FR15018,Voiron Urbain,Urbaine,Fond,43.0,45.360176,5.589419,GRENOBLE
2017-01-13,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2017-01-14,FR15018,Voiron Urbain,Urbaine,Fond,27.0,45.360176,5.589419,GRENOBLE
2017-01-15,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-01-16,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2017-01-17,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-01-18,FR15018,Voiron Urbain,Urbaine,Fond,30.0,45.360176,5.589419,GRENOBLE
2017-01-19,FR15018,Voiron Urbain,Urbaine,Fond,41.0,45.360176,5.589419,GRENOBLE
2017-01-20,FR15018,Voiron Urbain,Urbaine,Fond,50.0,45.360176,5.589419,GRENOBLE
2017-01-21,FR15018,Voiron Urbain,Urbaine,Fond,48.0,45.360176,5.589419,GRENOBLE
2017-01-22,FR15018,Voiron Urbain,Urbaine,Fond,46.0,45.360176,5.589419,GRENOBLE
2017-01-23,FR15018,Voiron Urbain,Urbaine,Fond,41.0,45.360176,5.589419,GRENOBLE
2017-01-24,FR15018,Voiron Urbain,Urbaine,Fond,39.0,45.360176,5.589419,GRENOBLE
2017-01-25,FR15018,Voiron Urbain,Urbaine,Fond,38.0,45.360176,5.589419,GRENOBLE
2017-01-26,FR15018,Voiron Urbain,Urbaine,Fond,48.0,45.360176,5.589419,GRENOBLE
2017-01-27,FR15018,Voiron Urbain,Urbaine,Fond,69.0,45.360176,5.589419,GRENOBLE
2017-01-28,FR15018,Voiron Urbain,Urbaine,Fond,69.0,45.360176,5.589419,GRENOBLE
2017-01-29,FR15018,Voiron Urbain,Urbaine,Fond,50.0,45.360176,5.589419,GRENOBLE
2017-01-30,FR15018,Voiron Urbain,Urbaine,Fond,59.0,45.360176,5.589419,GRENOBLE
2017-01-31,FR15018,Voiron Urbain,Urbaine,Fond,48.0,45.360176,5.589419,GRENOBLE
2017-02-01,FR15018,Voiron Urbain,Urbaine,Fond,34.0,45.360176,5.589419,GRENOBLE
2017-02-02,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2017-02-03,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2017-02-04,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2017-02-05,FR15018,Voiron Urbain,Urbaine,Fond,25.0,45.360176,5.589419,GRENOBLE
2017-02-06,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-02-07,FR15018,Voiron Urbain,Urbaine,Fond,37.0,45.360176,5.589419,GRENOBLE
2017-02-08,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2017-02-09,FR15018,Voiron Urbain,Urbaine,Fond,28.0,45.360176,5.589419,GRENOBLE
2017-02-10,FR15018,Voiron Urbain,Urbaine,Fond,41.0,45.360176,5.589419,GRENOBLE
2017-02-11,FR15018,Voiron Urbain,Urbaine,Fond,38.0,45.360176,5.589419,GRENOBLE
2017-02-12,FR15018,Voiron Urbain,Urbaine,Fond,32.0,45.360176,5.589419,GRENOBLE
2017-02-13,FR15018,Voiron Urbain,Urbaine,Fond,37.0,45.360176,5.589419,GRENOBLE
2017-02-14,FR15018,Voiron Urbain,Urbaine,Fond,44.0,45.360176,5.589419,GRENOBLE
2017-02-15,FR15018,Voiron Urbain,Urbaine,Fond,48.0,45.360176,5.589419,GRENOBLE
2017-02-16,FR15018,Voiron Urbain,Urbaine,Fond,41.0,45.360176,5.589419,GRENOBLE
2017-02-17,FR15018,Voiron Urbain,Urbaine,Fond,32.0,45.360176,5.589419,GRENOBLE
2017-02-18,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2017-02-19,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2017-02-20,FR15018,Voiron Urbain,Urbaine,Fond,28.0,45.360176,5.589419,GRENOBLE
2017-02-21,FR15018,Voiron Urbain,Urbaine,Fond,28.0,45.360176,5.589419,GRENOBLE
2017-02-22,FR15018,Voiron Urbain,Urbaine,Fond,26.0,45.360176,5.589419,GRENOBLE
2017-02-23,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2017-02-24,FR15018,Voiron Urbain,Urbaine,Fond,9.8,45.360176,5.589419,GRENOBLE
2017-02-25,FR15018,Voiron Urbain,Urbaine,Fond,6.533333333333333,,,GRENOBLE
2017-02-26,FR15018,Voiron Urbain,Urbaine,Fond,3.2666666666666666,,,GRENOBLE
2017-02-27,FR15018,Voiron Urbain,Urbaine,Fond,0.0,45.360176,5.589419,GRENOBLE
2017-02-28,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2017-03-01,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2017-03-02,FR15018,Voiron Urbain,Urbaine,Fond,27.0,45.360176,5.589419,GRENOBLE
2017-03-03,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2017-03-04,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-03-05,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-03-06,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2017-03-07,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2017-03-08,FR15018,Voiron Urbain,Urbaine,Fond,33.0,45.360176,5.589419,GRENOBLE
2017-03-09,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2017-03-10,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2017-03-11,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2017-03-12,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2017-03-13,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2017-03-14,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2017-03-15,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2017-03-16,FR15018,Voiron Urbain,Urbaine,Fond,31.0,45.360176,5.589419,GRENOBLE
2017-03-17,FR15018,Voiron Urbain,Urbaine,Fond,29.0,45.360176,5.589419,GRENOBLE
2017-03-18,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-03-19,FR15018,Voiron Urbain,Urbaine,Fond,3.5,45.360176,5.589419,GRENOBLE
2017-03-20,FR15018,Voiron Urbain,Urbaine,Fond,6.8,45.360176,5.589419,GRENOBLE
2017-03-21,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2017-03-22,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-03-23,FR15018,Voiron Urbain,Urbaine,Fond,9.0,45.360176,5.589419,GRENOBLE
2017-03-24,FR15018,Voiron Urbain,Urbaine,Fond,18.0,45.360176,5.589419,GRENOBLE
2017-03-25,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2017-03-26,FR15018,Voiron Urbain,Urbaine,Fond,5.4,45.360176,5.589419,GRENOBLE
2017-03-27,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2017-03-28,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2017-03-29,FR15018,Voiron Urbain,Urbaine,Fond,18.0,45.360176,5.589419,GRENOBLE
2017-03-30,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2017-03-31,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2017-04-01,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-04-02,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-04-03,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-04-04,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2017-04-05,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-04-06,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2017-04-07,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2017-04-08,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2017-04-09,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2017-04-10,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2017-04-11,FR15018,Voiron Urbain,Urbaine,Fond,9.1,45.360176,5.589419,GRENOBLE
2017-04-12,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-04-13,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-04-14,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2017-04-15,FR15018,Voiron Urbain,Urbaine,Fond,5.3,45.360176,5.589419,GRENOBLE
2017-04-16,FR15018,Voiron Urbain,Urbaine,Fond,2.3,45.360176,5.589419,GRENOBLE
2017-04-17,FR15018,Voiron Urbain,Urbaine,Fond,3.9,45.360176,5.589419,GRENOBLE
2017-04-18,FR15018,Voiron Urbain,Urbaine,Fond,3.2,45.360176,5.589419,GRENOBLE
2017-04-19,FR15018,Voiron Urbain,Urbaine,Fond,4.7,45.360176,5.589419,GRENOBLE
2017-04-20,FR15018,Voiron Urbain,Urbaine,Fond,7.9,45.360176,5.589419,GRENOBLE
2017-04-21,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2017-04-22,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2017-04-23,FR15018,Voiron Urbain,Urbaine,Fond,6.2,45.360176,5.589419,GRENOBLE
2017-04-24,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2017-04-25,FR15018,Voiron Urbain,Urbaine,Fond,8.1,45.360176,5.589419,GRENOBLE
2017-04-26,FR15018,Voiron Urbain,Urbaine,Fond,7.7,45.360176,5.589419,GRENOBLE
2017-04-27,FR15018,Voiron Urbain,Urbaine,Fond,9.1,45.360176,5.589419,GRENOBLE
2017-04-28,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2017-04-29,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2017-04-30,FR15018,Voiron Urbain,Urbaine,Fond,7.2,45.360176,5.589419,GRENOBLE
2017-05-01,FR15018,Voiron Urbain,Urbaine,Fond,4.5,45.360176,5.589419,GRENOBLE
2017-05-02,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2017-05-03,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2017-05-04,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2017-05-05,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2017-05-06,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2017-05-07,FR15018,Voiron Urbain,Urbaine,Fond,9.4,45.360176,5.589419,GRENOBLE
2017-05-08,FR15018,Voiron Urbain,Urbaine,Fond,3.7,45.360176,5.589419,GRENOBLE
2017-05-09,FR15018,Voiron Urbain,Urbaine,Fond,5.7,45.360176,5.589419,GRENOBLE
2017-05-10,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2017-05-11,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2017-05-12,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2017-05-13,FR15018,Voiron Urbain,Urbaine,Fond,6.1,45.360176,5.589419,GRENOBLE
2017-05-14,FR15018,Voiron Urbain,Urbaine,Fond,4.2,45.360176,5.589419,GRENOBLE
2017-05-15,FR15018,Voiron Urbain,Urbaine,Fond,8.2,45.360176,5.589419,GRENOBLE
2017-05-16,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-05-17,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-05-18,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-05-19,FR15018,Voiron Urbain,Urbaine,Fond,6.0,45.360176,5.589419,GRENOBLE
2017-05-20,FR15018,Voiron Urbain,Urbaine,Fond,3.2,45.360176,5.589419,GRENOBLE
2017-05-21,FR15018,Voiron Urbain,Urbaine,Fond,3.5,45.360176,5.589419,GRENOBLE
2017-05-22,FR15018,Voiron Urbain,Urbaine,Fond,9.3,45.360176,5.589419,GRENOBLE
2017-05-23,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2017-05-24,FR15018,Voiron Urbain,Urbaine,Fond,6.6,45.360176,5.589419,GRENOBLE
2017-05-25,FR15018,Voiron Urbain,Urbaine,Fond,4.2,45.360176,5.589419,GRENOBLE
2017-05-26,FR15018,Voiron Urbain,Urbaine,Fond,5.3,45.360176,5.589419,GRENOBLE
2017-05-27,FR15018,Voiron Urbain,Urbaine,Fond,6.6,45.360176,5.589419,GRENOBLE
2017-05-28,FR15018,Voiron Urbain,Urbaine,Fond,6.2,45.360176,5.589419,GRENOBLE
2017-05-29,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2017-05-30,FR15018,Voiron Urbain,Urbaine,Fond,8.8,45.360176,5.589419,GRENOBLE
2017-05-31,FR15018,Voiron Urbain,Urbaine,Fond,7.5,45.360176,5.589419,GRENOBLE
2017-06-01,FR15018,Voiron Urbain,Urbaine,Fond,8.6,45.360176,5.589419,GRENOBLE
2017-06-02,FR15018,Voiron Urbain,Urbaine,Fond,7.8,45.360176,5.589419,GRENOBLE
2017-06-03,FR15018,Voiron Urbain,Urbaine,Fond,6.9,45.360176,5.589419,GRENOBLE
2017-06-04,FR15018,Voiron Urbain,Urbaine,Fond,1.2,45.360176,5.589419,GRENOBLE
2017-06-05,FR15018,Voiron Urbain,Urbaine,Fond,2.3,45.360176,5.589419,GRENOBLE
2017-06-06,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2017-06-07,FR15018,Voiron Urbain,Urbaine,Fond,4.0,45.360176,5.589419,GRENOBLE
2017-06-08,FR15018,Voiron Urbain,Urbaine,Fond,9.4,45.360176,5.589419,GRENOBLE
2017-06-09,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-06-10,FR15018,Voiron Urbain,Urbaine,Fond,7.2,45.360176,5.589419,GRENOBLE
2017-06-11,FR15018,Voiron Urbain,Urbaine,Fond,6.2,45.360176,5.589419,GRENOBLE
2017-06-12,FR15018,Voiron Urbain,Urbaine,Fond,7.5,45.360176,5.589419,GRENOBLE
2017-06-13,FR15018,Voiron Urbain,Urbaine,Fond,6.8,45.360176,5.589419,GRENOBLE
2017-06-14,FR15018,Voiron Urbain,Urbaine,Fond,8.5,45.360176,5.589419,GRENOBLE
2017-06-15,FR15018,Voiron Urbain,Urbaine,Fond,8.3,45.360176,5.589419,GRENOBLE
2017-06-16,FR15018,Voiron Urbain,Urbaine,Fond,5.9,45.360176,5.589419,GRENOBLE
2017-06-17,FR15018,Voiron Urbain,Urbaine,Fond,4.0,45.360176,5.589419,GRENOBLE
2017-06-18,FR15018,Voiron Urbain,Urbaine,Fond,3.5,45.360176,5.589419,GRENOBLE
2017-06-19,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2017-06-20,FR15018,Voiron Urbain,Urbaine,Fond,9.7,45.360176,5.589419,GRENOBLE
2017-06-21,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-06-22,FR15018,Voiron Urbain,Urbaine,Fond,9.7,45.360176,5.589419,GRENOBLE
2017-06-23,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2017-06-24,FR15018,Voiron Urbain,Urbaine,Fond,4.2,45.360176,5.589419,GRENOBLE
2017-06-25,FR15018,Voiron Urbain,Urbaine,Fond,3.2,45.360176,5.589419,GRENOBLE
2017-06-26,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2017-06-27,FR15018,Voiron Urbain,Urbaine,Fond,6.5,45.360176,5.589419,GRENOBLE
2017-06-28,FR15018,Voiron Urbain,Urbaine,Fond,6.3,45.360176,5.589419,GRENOBLE
2017-06-29,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-06-30,FR15018,Voiron Urbain,Urbaine,Fond,8.2,45.360176,5.589419,GRENOBLE
2017-07-01,FR15018,Voiron Urbain,Urbaine,Fond,6.9,45.360176,5.589419,GRENOBLE
2017-07-02,FR15018,Voiron Urbain,Urbaine,Fond,2.5,45.360176,5.589419,GRENOBLE
2017-07-03,FR15018,Voiron Urbain,Urbaine,Fond,4.3,45.360176,5.589419,GRENOBLE
2017-07-04,FR15018,Voiron Urbain,Urbaine,Fond,8.9,45.360176,5.589419,GRENOBLE
2017-07-05,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2017-07-06,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-07-07,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2017-07-08,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-07-09,FR15018,Voiron Urbain,Urbaine,Fond,6.0,45.360176,5.589419,GRENOBLE
2017-07-10,FR15018,Voiron Urbain,Urbaine,Fond,6.3,45.360176,5.589419,GRENOBLE
2017-07-11,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2017-07-12,FR15018,Voiron Urbain,Urbaine,Fond,7.4,45.360176,5.589419,GRENOBLE
2017-07-13,FR15018,Voiron Urbain,Urbaine,Fond,4.4,45.360176,5.589419,GRENOBLE
